trainability,stranger_directed_aggression,owner_directed_aggression,dog_directed_aggression,stranger_directed_fear,nonsocial_fear,dog_directed_fear,touch_sensitivity,separation_related,excitability,attachment,chasing,energy,cluster_gmm,gmm_max_proba
1.375,0.1666666666666666,0.5,1.3333333333333333,0.75,1.0,1.0,1.0,0.875,1.6666666666666667,2.6666666666666665,0.6666666666666666,3.3333333333333335,3,0.9395429112449447
1.625,0.0,0.0,1.6666666666666667,0.0,0.3333333333333333,0.0,0.6666666666666666,0.125,1.8333333333333333,1.5,3.3333333333333335,0.6666666666666666,2,0.9999996650598418
0.875,0.0,0.0,2.0,0.0,1.3333333333333333,1.0,0.3333333333333333,0.0,1.8333333333333333,1.0,1.3333333333333333,1.3333333333333333,2,0.9999992850128299
1.5,0.0,0.1666666666666666,2.3333333333333335,0.0,2.3333333333333335,1.0,2.0,0.875,2.3333333333333335,1.1666666666666667,1.6666666666666667,0.6666666666666666,4,0.9881154886629121
1.375,0.0,0.0,0.6666666666666666,0.0,1.3333333333333333,0.0,0.0,1.0,1.8333333333333333,1.8333333333333333,1.0,1.6666666666666667,2,0.9999992086891365
1.5,0.0,0.0,0.6666666666666666,0.5,0.1666666666666666,1.0,0.6666666666666666,0.375,1.3333333333333333,2.0,2.0,0.6666666666666666,1,0.9997393198515898
1.25,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333,0.5,0.6666666666666666,0.375,2.5,3.0,0.3333333333333333,2.6666666666666665,2,0.9999996332791408
1.5,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.0,1.8333333333333333,2.0,2.0,1.3333333333333333,2,0.9999998343856418
1.25,0.0,0.0,1.6666666666666667,0.0,1.3333333333333333,0.5,1.3333333333333333,0.5,1.5,2.5,2.5,0.0,2,0.9999990328134644
2.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,2.0,0.0,0.0,0.8333333333333334,2.0,1.0,0.0,2,0.9999997606919777
1.5,0.0,0.0,0.6666666666666666,0.0,0.1666666666666666,0.0,0.0,0.625,0.8333333333333334,2.0,2.6666666666666665,2.0,2,0.9999997998852286
1.0,0.1666666666666666,0.0,2.0,0.5,0.6666666666666666,1.0,0.0,0.75,3.0,3.6666666666666665,4.0,3.0,1,0.9989775322478098
1.75,0.0,0.0,2.0,0.0,0.6666666666666666,0.0,0.5,0.0,1.8,2.0,2.5,0.0,2,0.9999995626268043
1.375,0.5,0.5,2.0,2.75,2.1666666666666665,2.0,1.5,0.875,1.8333333333333333,2.5,2.6666666666666665,1.6666666666666667,5,0.7280790755827505
2.75,0.0,0.0,0.6666666666666666,0.25,0.3333333333333333,2.0,0.0,0.0,0.8333333333333334,2.1666666666666665,0.6666666666666666,0.6666666666666666,1,0.9996477224329311
0.875,0.0,0.0,0.0,0.0,1.0,4.0,1.6666666666666667,0.875,1.8333333333333333,3.1666666666666665,1.3333333333333333,2.6666666666666665,2,0.9999824657164466
0.75,0.0,0.0,1.6666666666666667,0.5,0.1666666666666666,0.5,0.0,0.0,1.3333333333333333,4.0,0.5,2.3333333333333335,1,0.9997895105131748
1.125,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.375,1.6666666666666667,4.0,0.6666666666666666,2.6666666666666665,2,0.9999997800779721
1.25,0.3333333333333333,1.1666666666666667,1.6666666666666667,0.0,1.0,0.0,2.0,1.625,2.6666666666666665,3.1666666666666665,2.3333333333333335,2.6666666666666665,4,0.9984154103347727
1.25,0.0,0.0,0.6666666666666666,0.0,0.1666666666666666,0.0,0.0,1.375,2.0,2.0,1.3333333333333333,2.0,2,0.9999989868989132
1.375,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.125,2.0,2.3333333333333335,3.0,2.0,2,0.9999993619535453
2.25,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.0,0.25,3.6666666666666665,3.3333333333333335,0.0,3.0,2,0.9999994678210328
1.5,0.0,0.0,0.6666666666666666,0.25,0.6666666666666666,1.0,1.0,0.625,1.3333333333333333,2.6666666666666665,2.0,3.0,1,0.9999601317387268
0.625,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,3.0,0.25,3.8333333333333335,3.0,3.5,2.3333333333333335,2,0.999981330234489
1.625,0.0,0.1666666666666666,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.125,1.8333333333333333,2.0,2.0,1.6666666666666667,4,0.9998357420946369
1.125,0.0,0.0,0.6666666666666666,0.25,0.8333333333333334,1.0,1.0,0.125,4.0,3.3333333333333335,0.5,2.3333333333333335,1,0.9999701392437009
2.125,0.0,0.0,0.6666666666666666,0.0,1.5,0.0,0.3333333333333333,0.0,1.6666666666666667,2.0,3.6666666666666665,1.0,2,0.9999993775995303
1.875,0.1666666666666666,0.0,1.3333333333333333,0.0,1.1666666666666667,1.5,0.6666666666666666,0.25,2.5,3.0,1.5,2.6666666666666665,4,0.5022146923993386
1.625,0.0,0.0,0.6666666666666666,0.0,0.1666666666666666,1.0,0.0,0.125,0.8333333333333334,3.5,2.3333333333333335,1.3333333333333333,2,0.9999998024980314
1.5,0.0,0.0,1.3333333333333333,0.0,0.5,1.0,0.6666666666666666,0.25,1.5,1.8333333333333333,2.0,2.0,2,0.9999997386000534
1.25,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,1.125,3.5,3.8333333333333335,1.6666666666666667,1.3333333333333333,4,0.9984629544882163
1.5,0.0,0.0,1.6666666666666667,0.0,0.8333333333333334,0.0,0.0,1.125,2.3333333333333335,2.0,3.0,1.6666666666666667,2,0.9999986552872322
1.75,0.0,0.0,4.0,0.0,0.0,4.0,0.6666666666666666,0.125,2.6666666666666665,2.5,4.0,2.6666666666666665,2,0.9999534590793162
1.25,0.0,0.1666666666666666,1.6666666666666667,0.0,1.3333333333333333,0.5,0.5,0.25,1.5,2.0,2.0,1.3333333333333333,4,0.9996397236846468
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,0.5,2.0,3.8333333333333335,3.0,3.0,2,0.9999996494376561
1.5,0.0,0.0,2.3333333333333335,0.0,0.1666666666666666,2.5,0.0,0.0,1.1666666666666667,1.3333333333333333,3.0,1.0,2,0.9999992443955118
2.125,0.0,0.3333333333333333,1.0,0.0,1.1666666666666667,2.0,1.0,0.625,2.3333333333333335,2.3333333333333335,0.3333333333333333,1.0,4,0.9943051505412769
1.25,0.0,0.0,2.6666666666666665,0.0,0.6666666666666666,0.0,0.0,1.375,1.5,1.5,1.3333333333333333,1.6666666666666667,2,0.999996706667279
1.625,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.125,3.5,4.0,2.3333333333333335,3.3333333333333335,2,0.9999994568630348
1.625,0.0,0.0,1.3333333333333333,0.25,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1,0.9998221491993989
2.875,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.125,1.1666666666666667,0.1666666666666666,0.0,1.0,2,0.9999995832956825
1.25,0.0,0.0,2.3333333333333335,0.5,0.3333333333333333,0.5,0.0,0.5,1.3333333333333333,0.8333333333333334,2.3333333333333335,1.0,1,0.9997846889604581
2.25,0.0,0.0,1.0,0.0,0.1666666666666666,0.0,0.0,0.625,1.6666666666666667,2.6666666666666665,4.0,1.0,2,0.9999995857718381
1.5,0.0,0.0,2.0,0.0,1.1666666666666667,0.0,1.5,0.375,1.0,0.0,0.3333333333333333,2.3333333333333335,2,0.9999988578965978
1.875,0.0,0.0,2.0,0.0,1.0,0.5,1.0,0.5,2.0,1.3333333333333333,3.0,1.0,2,0.9999989836752188
1.5,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,2.0,0.625,2.8333333333333335,2.6666666666666665,2.6666666666666665,2.0,2,0.9999985513223062
1.5,0.0,0.5,1.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,2.5,4.0,2.6666666666666665,4,0.9999834441021713
1.25,0.0,0.0,2.6666666666666665,0.0,1.0,0.5,0.6666666666666666,0.5,1.6666666666666667,3.1666666666666665,1.3333333333333333,0.3333333333333333,2,0.9999989894470777
1.5,0.0,0.0,1.3333333333333333,0.0,1.6666666666666667,1.0,1.3333333333333333,0.75,2.3333333333333335,2.6666666666666665,1.3333333333333333,2.0,2,0.9999971315741448
1.5,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.125,2.0,3.6666666666666665,4.0,1.6666666666666667,2,0.9999998276331679
1.625,0.0,0.0,1.3333333333333333,1.0,0.8333333333333334,0.5,0.0,0.125,1.0,0.5,3.3333333333333335,0.6666666666666666,1,0.9996489395817907
1.875,0.0,0.0,1.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.625,2.1666666666666665,3.8333333333333335,2.3333333333333335,2.0,2,0.9999992789804827
1.625,0.0,0.0,0.6666666666666666,2.5,0.3333333333333333,0.0,0.5,1.125,1.0,2.6666666666666665,1.0,1.0,1,0.9999769795613288
1.375,0.0,0.0,1.3333333333333333,0.0,1.8333333333333333,0.0,1.3333333333333333,1.125,1.3333333333333333,2.1666666666666665,2.0,2.6666666666666665,2,0.9999953738527249
2.75,0.0,1.3333333333333333,0.6666666666666666,0.0,1.0,0.5,0.0,1.125,0.8333333333333334,2.5,0.0,1.6666666666666667,4,0.9997618391050023
1.0,0.0,0.3333333333333333,2.0,0.0,0.6666666666666666,2.0,0.5,0.25,1.5,2.3333333333333335,3.0,0.6666666666666666,4,0.9993018143938286
1.375,0.0,0.0,1.3333333333333333,0.0,1.6666666666666667,0.5,0.6666666666666666,0.25,1.8333333333333333,2.0,4.0,0.6666666666666666,2,0.9999990790345108
1.625,0.0,0.0,2.3333333333333335,1.25,0.3333333333333333,2.0,0.0,0.375,1.8333333333333333,1.6666666666666667,4.0,1.0,1,0.9998998552082025
1.625,0.1666666666666666,0.0,0.0,0.75,1.0,1.0,0.3333333333333333,0.625,2.5,3.6666666666666665,1.3333333333333333,1.3333333333333333,1,0.999396834305264
1.125,0.0,0.0,0.0,1.75,2.1666666666666665,0.5,1.0,0.125,2.5,3.5,2.0,2.6666666666666665,1,0.9999308891944947
2.0,0.0,0.6666666666666666,1.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,3.1666666666666665,1.5,4.0,1.0,4,0.9999778494884353
1.375,0.0,0.1666666666666666,1.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.25,3.6666666666666665,3.6666666666666665,4.0,2.0,3,0.9920518017427997
1.25,0.0,0.0,2.0,0.0,0.6666666666666666,2.0,0.6666666666666666,0.5,2.1666666666666665,2.5,2.3333333333333335,2.6666666666666665,2,0.9999995491595189
1.375,0.0,0.1666666666666666,1.3333333333333333,0.0,0.3333333333333333,1.0,0.6666666666666666,0.1428571428571428,1.6666666666666667,3.5,2.5,1.0,4,0.9997474436691318
1.25,0.0,0.3333333333333333,1.3333333333333333,0.0,1.6666666666666667,2.5,0.0,0.625,1.1666666666666667,0.8333333333333334,2.0,1.0,4,0.9814506026970626
1.625,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.375,2.3333333333333335,3.6666666666666665,3.0,2.0,2,0.9999994911971049
1.0,0.0,0.1666666666666666,1.0,2.75,1.1666666666666667,0.0,0.0,0.875,1.8333333333333333,3.1666666666666665,2.5,2.3333333333333335,3,0.9704673203895561
0.625,0.0,0.0,0.0,1.5,0.6666666666666666,2.0,0.0,0.125,2.6666666666666665,3.6666666666666665,2.0,2.3333333333333335,1,0.9999082011853899
1.375,0.0,0.0,2.0,0.5,1.5,0.5,0.0,0.125,2.6666666666666665,3.1666666666666665,3.3333333333333335,2.6666666666666665,1,0.9993287982714798
1.875,0.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.0,0.875,2.0,2.6666666666666665,1.0,1.3333333333333333,3,0.7140249183664898
1.625,0.0,0.0,1.3333333333333333,1.5,1.3333333333333333,1.5,0.0,0.875,2.6666666666666665,3.6666666666666665,4.0,1.0,1,0.9998372256637241
1.375,0.0,0.0,2.0,0.75,0.5,2.5,1.3333333333333333,2.25,3.8333333333333335,2.6666666666666665,4.0,1.6666666666666667,1,0.9989037687464689
2.25,0.0,0.0,0.0,3.0,0.0,2.5,0.5,0.875,2.1666666666666665,3.0,1.0,1.0,1,0.9999949569214172
2.375,0.0,1.3333333333333333,1.3333333333333333,1.0,1.5,0.0,1.0,1.0,2.0,1.3333333333333333,3.0,1.3333333333333333,0,0.9998119878022889
1.25,0.0,1.0,2.6666666666666665,0.5,2.3333333333333335,2.0,0.5,0.5,2.8333333333333335,3.5,2.5,1.3333333333333333,5,0.9497722969128748
1.625,0.6666666666666666,0.1666666666666666,1.3333333333333333,0.75,1.1666666666666667,1.0,1.0,1.2,1.5,2.3333333333333335,2.0,1.0,0,0.7676582233314819
2.2857142857142856,0.0,0.3333333333333333,2.0,0.0,0.8333333333333334,0.0,0.0,0.7142857142857143,1.8333333333333333,2.8333333333333335,2.6666666666666665,0.3333333333333333,4,0.9994713927047819
1.5714285714285714,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.375,1.0,2.0,4.0,1.0,2,0.999999821110384
1.5,0.3333333333333333,0.1666666666666666,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.0,4,0.999739513476303
1.125,1.6666666666666667,0.0,1.3333333333333333,2.0,1.2,0.0,0.0,1.375,2.3333333333333335,3.5,2.0,3.6666666666666665,1,0.9981639999079734
1.2857142857142858,0.5,0.1666666666666666,1.6666666666666667,0.5,2.8333333333333335,2.0,0.6666666666666666,0.125,1.6666666666666667,2.1666666666666665,3.0,2.0,0,0.7717970609915898
2.142857142857143,1.4,0.0,2.0,1.0,1.6666666666666667,2.0,1.3333333333333333,0.75,1.6666666666666667,2.5,3.0,1.6666666666666667,1,0.9999418418375007
1.4285714285714286,1.5,1.0,3.0,2.25,3.0,1.5,2.0,0.25,3.1666666666666665,2.0,3.3333333333333335,1.6666666666666667,5,0.9999970845040888
1.625,1.0,1.0,2.5,2.25,3.5,2.5,3.0,1.25,3.1666666666666665,2.3333333333333335,4.0,1.0,5,0.9999897106137083
0.875,0.0,0.0,0.6666666666666666,0.25,0.1666666666666666,0.0,0.0,0.375,2.1666666666666665,3.6,3.3333333333333335,3.0,1,0.9994566714794407
1.1428571428571428,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,1.0,0.125,1.8333333333333333,2.6666666666666665,4.0,2.0,4,0.9998767495196875
1.125,1.5,1.0,2.0,0.0,1.0,0.0,0.5,2.125,1.8333333333333333,3.4,4.0,2.6666666666666665,4,0.9981519862224045
1.625,0.0,0.0,0.6666666666666666,0.75,0.8333333333333334,2.0,0.6666666666666666,0.375,1.1666666666666667,2.8333333333333335,2.3333333333333335,1.6666666666666667,1,0.9998658879328093
1.25,0.1666666666666666,0.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.3333333333333333,2.8333333333333335,3.0,1.6666666666666667,1,0.9998712447252548
1.375,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.5,2.6666666666666665,2.1666666666666665,4.0,1.0,2,0.9999975414589952
1.625,1.0,1.0,1.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,1.3333333333333333,2.6666666666666665,1.0,2.0,4,0.9999812120132153
1.6666666666666667,0.0,0.3333333333333333,1.0,0.25,0.8333333333333334,0.0,0.3333333333333333,0.75,2.0,2.0,1.0,1.6666666666666667,3,0.8046618095435683
1.5,0.5,0.8333333333333334,2.0,1.5,1.1666666666666667,1.0,0.5,0.5714285714285714,2.3333333333333335,1.6666666666666667,1.0,0.0,0,0.9991816890805102
1.5,0.1666666666666666,0.8333333333333334,2.6666666666666665,0.0,0.8333333333333334,0.5,0.0,1.75,2.3333333333333335,2.8333333333333335,4.0,0.6666666666666666,4,0.9999660365897104
2.1666666666666665,1.0,0.5,1.3333333333333333,0.75,0.1666666666666666,0.0,0.6666666666666666,0.0,1.6666666666666667,1.0,1.3333333333333333,2.0,3,0.5322280310011231
1.2857142857142858,1.1666666666666667,0.3333333333333333,0.6666666666666666,0.0,0.5,0.0,0.6666666666666666,1.375,1.8333333333333333,2.0,1.0,2.0,4,0.9991148848200556
1.625,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,1.6666666666666667,0.125,1.75,2.5,3.0,2.0,4,0.9998337574077486
1.0,0.0,2.0,1.3333333333333333,0.25,2.0,1.5,2.0,1.5,2.6666666666666665,3.1666666666666665,0.0,2.3333333333333335,5,0.99983615980263
1.375,0.0,1.3333333333333333,2.0,1.0,1.2,1.5,1.0,1.0,2.1666666666666665,3.0,4.0,1.6666666666666667,5,0.8383277855100159
1.625,0.0,1.6666666666666667,1.3333333333333333,0.0,2.0,0.0,1.0,1.5,4.0,4.0,0.0,3.0,4,0.9985508125528081
1.0,0.0,0.5,2.3333333333333335,0.25,1.6666666666666667,0.0,0.0,0.625,2.3333333333333335,2.8333333333333335,0.6666666666666666,2.6666666666666665,3,0.9892405328807851
1.1428571428571428,1.5,0.0,0.6666666666666666,0.75,1.3333333333333333,0.0,0.0,0.0,1.8333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1,0.9998838833607837
1.25,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.3333333333333333,0.625,2.6,3.5,1.3333333333333333,2.3333333333333335,2,0.9999994868030833
1.4285714285714286,0.0,0.0,1.0,0.0,0.3333333333333333,0.5,0.0,1.75,2.3333333333333335,3.6666666666666665,2.0,1.6666666666666667,2,0.9999932555722597
2.6666666666666665,0.0,0.0,0.3333333333333333,0.25,0.1666666666666666,0.0,0.3333333333333333,0.0,2.0,2.1666666666666665,1.0,0.3333333333333333,1,0.9997093487602962
1.7142857142857142,0.0,0.0,1.3333333333333333,0.0,0.5,1.5,1.3333333333333333,0.25,1.3333333333333333,3.3333333333333335,2.0,1.0,2,0.999999519844202
1.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,1.2,0.5,1.6666666666666667,0.5,1.8333333333333333,1.1666666666666667,4.0,0.6666666666666666,0,0.9994012569586803
0.7142857142857143,0.3333333333333333,0.1666666666666666,1.3333333333333333,0.0,0.1666666666666666,1.5,1.0,0.25,2.1666666666666665,4.0,3.0,2.6666666666666665,4,0.999776847007181
1.625,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,2.1666666666666665,3.1666666666666665,0.0,1.0,1,0.9997989770122195
1.125,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333334,1.3333333333333333,1.0,1.3333333333333333,2,0.9999998765542394
2.0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.0,0.5,0.3333333333333333,0.125,1.5,1.5,0.0,1.3333333333333333,1,0.9998107862215118
1.5,0.0,0.0,1.0,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,1.0,2.6666666666666665,2.3333333333333335,2.3333333333333335,2,0.9999997563804855
1.7142857142857142,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.5,1.6666666666666667,1.6666666666666667,2.0,1.0,2,0.999999704231904
1.875,0.6666666666666666,0.0,2.0,0.25,1.6,0.5,0.3333333333333333,0.7142857142857143,1.0,1.6666666666666667,0.5,0.0,1,0.9991850806564524
0.7142857142857143,0.1666666666666666,0.3333333333333333,1.6666666666666667,0.75,0.3333333333333333,1.5,0.0,1.0,3.5,3.3333333333333335,2.0,2.0,3,0.982695005313827
1.625,0.0,0.0,1.6666666666666667,1.0,1.5,1.0,1.5,1.0,3.3333333333333335,2.8333333333333335,0.6666666666666666,1.3333333333333333,1,0.9999066572152807
1.375,0.0,0.0,2.0,0.0,0.8333333333333334,0.0,0.0,0.375,2.0,2.3333333333333335,1.3333333333333333,2.6666666666666665,2,0.9999995406121547
1.1428571428571428,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.5,0.6666666666666666,1.5,0.6666666666666666,1.0,2.1666666666666665,2.8,4.0,2.0,3,0.9362749916763313
1.1428571428571428,2.0,0.0,2.6666666666666665,3.75,0.0,4.0,0.6666666666666666,0.25,3.1666666666666665,2.6666666666666665,4.0,0.3333333333333333,1,0.9867243434231641
1.375,1.0,0.0,2.0,1.5,0.5,0.0,0.0,0.5,2.1666666666666665,2.6666666666666665,3.0,1.3333333333333333,1,0.9996466357710675
2.142857142857143,0.0,0.0,2.0,0.0,1.8333333333333333,1.0,0.0,0.5,1.8333333333333333,2.0,3.0,0.6666666666666666,2,0.999997023028172
1.375,0.0,0.0,2.0,0.0,1.1666666666666667,0.0,1.0,0.0,1.3333333333333333,4.0,1.0,1.3333333333333333,2,0.9999991142192883
0.75,0.0,0.0,4.0,0.0,0.6666666666666666,2.0,0.0,0.25,3.2,4.0,2.6666666666666665,4.0,2,0.9999978147002672
1.0,1.0,0.0,1.6666666666666667,0.0,0.8,0.0,1.0,0.5,2.6666666666666665,3.6666666666666665,2.0,3.3333333333333335,4,0.7409496402005061
1.5,0.8333333333333334,1.0,1.0,0.0,0.8333333333333334,3.0,0.5,0.5,1.1666666666666667,3.6666666666666665,0.0,0.3333333333333333,4,0.9870719695688085
1.5,1.6666666666666667,0.3333333333333333,2.0,2.0,3.0,2.0,0.0,0.125,3.8333333333333335,2.3333333333333335,4.0,3.0,5,0.9982063571013831
1.0,1.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.125,3.8333333333333335,2.5,4.0,3.0,1,0.5066523456302146
2.2,2.3333333333333335,1.0,1.3333333333333333,0.0,1.5,0.0,0.0,0.375,1.8333333333333333,3.5,3.0,1.6666666666666667,4,0.9921685983914749
1.5714285714285714,1.3333333333333333,0.0,0.6666666666666666,1.5,1.2,0.0,1.3333333333333333,1.875,2.4,3.6666666666666665,1.5,3.0,1,0.999761502070527
1.0,0.0,0.0,2.0,0.0,1.1666666666666667,0.0,0.0,0.25,0.8333333333333334,3.1666666666666665,2.5,2.6666666666666665,2,0.9999995119638455
1.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.75,1.0,0.0,0.0,1.0,1.6666666666666667,1.8333333333333333,3.0,2.6666666666666665,3,0.9922072877388369
2.142857142857143,0.0,0.0,0.6666666666666666,0.25,0.8333333333333334,0.0,0.0,1.25,1.0,1.0,3.0,0.6666666666666666,1,0.9996409994379641
0.625,0.0,0.0,1.3333333333333333,0.0,1.6,1.0,0.0,1.0,3.6666666666666665,4.0,4.0,4.0,2,0.9999961728215216
2.0,0.3333333333333333,0.1666666666666666,0.6666666666666666,0.25,1.25,0.5,0.3333333333333333,0.875,2.4,2.0,3.0,3.0,3,0.9947585590412233
1.125,0.6666666666666666,0.1666666666666666,2.0,0.0,1.1666666666666667,1.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,2.3333333333333335,4.0,2.6666666666666665,4,0.9991619481622681
1.5714285714285714,0.0,0.6666666666666666,2.0,1.0,1.0,1.0,0.3333333333333333,0.875,1.5,2.8333333333333335,1.0,0.6666666666666666,0,0.9675652940834681
1.375,0.0,0.0,1.3333333333333333,2.0,1.0,0.0,2.0,0.375,2.3333333333333335,1.3333333333333333,1.5,0.0,1,0.9995419247990872
1.625,0.0,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.4,1.6666666666666667,2.1666666666666665,3.0,2.0,4,0.9999498135823768
1.5,0.0,0.0,1.3333333333333333,0.5,0.6666666666666666,1.0,0.3333333333333333,0.0,2.3333333333333335,2.5,1.0,2.0,1,0.9997568082653874
1.375,0.0,0.0,1.3333333333333333,0.0,0.0,0.5,0.6666666666666666,0.25,1.5,2.1666666666666665,4.0,2.3333333333333335,2,0.9999997431057414
1.0,0.0,0.3333333333333333,1.3333333333333333,0.0,3.0,0.0,1.3333333333333333,0.5,2.3333333333333335,2.0,4.0,1.3333333333333333,4,0.9993037626693495
1.5,0.1666666666666666,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.0,2.3333333333333335,4,0.7622614810093448
1.0,1.0,0.3333333333333333,2.0,1.5,1.0,1.0,0.0,0.5,2.0,2.8333333333333335,3.3333333333333335,2.0,3,0.9930050880704717
1.4285714285714286,1.0,0.0,1.3333333333333333,0.0,0.8333333333333334,0.0,0.0,0.0,2.0,4.0,3.5,0.6666666666666666,4,0.6163818119980486
1.375,1.1666666666666667,0.1666666666666666,1.3333333333333333,0.75,2.5,0.5,1.0,1.25,2.6666666666666665,4.0,0.6666666666666666,2.0,3,0.89139120650864
1.1428571428571428,0.8,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,1.125,2.0,2.0,2.0,2.6666666666666665,1,0.9995061210716054
0.8333333333333334,0.0,0.0,0.6666666666666666,0.0,0.6,0.0,1.0,0.5,1.6666666666666667,2.3333333333333335,4.0,2.0,2,0.9999997774330803
1.5,0.0,0.0,1.6666666666666667,0.25,1.8,0.5,1.0,0.25,2.8333333333333335,2.6666666666666665,4.0,1.3333333333333333,1,0.9999103122648628
1.25,0.0,0.0,1.0,0.0,0.4,0.5,0.0,0.25,2.5,2.8333333333333335,3.0,2.6666666666666665,2,0.9999997308955846
1.1428571428571428,0.0,0.0,1.3333333333333333,0.0,2.0,1.5,0.0,0.375,1.5,2.8333333333333335,0.5,2.0,2,0.9999981373882441
1.25,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333,1.0,0.0,0.875,2.6666666666666665,3.0,2.0,2.6666666666666665,2,0.9999987778989341
1.4285714285714286,0.1666666666666666,0.3333333333333333,1.0,2.25,2.3333333333333335,0.0,0.6666666666666666,1.5,1.1666666666666667,2.8333333333333335,0.3333333333333333,1.6666666666666667,3,0.5897784189330747
2.125,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.8,3.1666666666666665,0.0,2.6666666666666665,2,0.9999992678373355
1.6666666666666667,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.5,1.6666666666666667,2.3333333333333335,3.0,0.3333333333333333,2,0.99999980041084
1.625,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5,0.5714285714285714,1.6666666666666667,1.5,3.0,3.0,2,0.9999997886800697
1.125,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,1.3333333333333333,1.5,2.0,2,0.9999998546629189
0.8571428571428571,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.875,2.0,1.6666666666666667,4.0,2.3333333333333335,2,0.9999996542109371
1.25,0.6666666666666666,0.0,1.0,0.0,1.8333333333333333,0.5,0.0,0.5,1.6666666666666667,2.8333333333333335,1.3333333333333333,1.6666666666666667,4,0.5175352546115903
1.625,0.3333333333333333,0.0,1.3333333333333333,0.75,2.3333333333333335,2.0,1.5,1.625,3.1666666666666665,3.0,0.3333333333333333,1.6666666666666667,1,0.9998327902008451
1.875,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,1.6666666666666667,2.3333333333333335,2.0,1.0,2,0.9999997815756608
1.25,0.3333333333333333,0.0,2.0,0.25,0.3333333333333333,0.5,0.0,0.5,1.1666666666666667,2.6666666666666665,1.0,1.6666666666666667,1,0.9998395084408037
1.375,0.5,0.0,1.3333333333333333,0.0,1.0,1.0,0.0,0.5,1.8333333333333333,2.6666666666666665,1.5,2.6666666666666665,4,0.6796297680490075
1.0,0.0,0.0,1.3333333333333333,0.25,0.8333333333333334,0.0,0.0,0.25,1.0,2.0,2.3333333333333335,1.6666666666666667,1,0.9999007744954915
1.25,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.875,1.5,3.0,3.0,2.3333333333333335,1,0.9996657189810467
